femenino,Oriana,Mireles,CRA 17 # 74 - 56,Cali,OrianaMirelesEscamilla@superrito.com,3019699244,5/26/1955,66,72479653,B+,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,26/05/2021,10:20,Moderna
femenino,Beattie,Ramírez,TRANSV 67 # 50 - 20,Floridablanca,BeattieRamirezOrellana@cuvox.de,3157632813,8/25/1968,52,36883090,O+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,03/06/2021,11:00,AstraZeneca
femenino,Morela,Nevarez,DIAG 67 # 8 - 73,Bogota,MorelaNevarezNieto@fleckens.hu,3138633488,1/26/1951,70,86122881,B+,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,06/06/2021,10:20,AstraZeneca
masculino,Godofredo,Granados,CRA 43 # 14 - 56,Valledupar,GodofredoGranadosNino@armyspy.com,3116602980,12/22/1945,75,53019569,O+,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31/05/2021,10:40,AstraZeneca
femenino,Macaria,Galván,CLL 59 # 92 - 51,Cucuta,MacariaGalvanLoya@superrito.com,3149202561,11/30/1997,23,21020194,O+,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,01/06/2021,11:00,Moderna
femenino,Isabel,León,CRA 26 # 76 - 92,Cali,IsabelLeonAlcantar@cuvox.de,3019408213,11/19/1947,73,36347133,O+,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,04/06/2021,11:20,Sinovac
femenino,Selva,Mesa,CLL 67 # 50 - 16,Bogota,SelvaMesaSaldivar@gustr.com,3146184831,9/15/1962,58,81562677,A+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28/05/2021,11:00,Pfizer
femenino,Maisie,Mena,CRA 76 # 67 - 48,Armenia,MaisieMenaLaureano@einrot.com,3137417045,3/10/1936,85,64541101,B-,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,02/06/2021,11:00,Sinovac
masculino,Fulco,Borrego,CLL 28 # 73 - 3,Villavicencio,FulcoBorregoMacias@armyspy.com,3208535147,7/31/1955,65,81162697,O+,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10/06/2021,11:00,AstraZeneca
masculino,Louis,Hernández,DIAG 88 # 91 - 49,Cucuta,LouisHernandezDelgadillo@cuvox.de,3108416060,3/9/1947,74,40570843,O+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,03/06/2021,10:40,AstraZeneca
femenino,Lilian,Solano,DIAG 4 # 23 - 19,Barranquilla,LilianSolanoMunguia@einrot.com,3207555115,2/24/2001,20,36253917,A+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,13/06/2021,11:40,Moderna
femenino,Layla,Madrigal,TRANSV 60 # 21 - 34,Neiva,LaylaMadrigalLozano@gustr.com,3209306083,7/4/2004,16,65970189,O+,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,03/06/2021,10:40,Moderna
masculino,Julio César,Montanez,TRANSV 32 # 77 - 33,Villavicencio,JulioCesarMontanezMaya@armyspy.com,3006897981,1/30/1959,62,32676505,A+,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25/05/2021,11:00,AstraZeneca
femenino,Eloisa,Benavidez,DIAG 13 # 88 - 82,Floridablanca,EloisaBenavidezBaeza@dayrep.com,3157790599,6/11/1995,25,54139119,B+,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30/05/2021,11:40,Pfizer
femenino,Selina,Guerra,TRANSV 78 # 10 - 8,Pereira,SelinaGuerraNavarro@superrito.com,3137769827,8/5/1992,28,48858739,O+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,03/06/2021,11:00,AstraZeneca
masculino,Baldovín,Ybarra,DIAG 65 # 98 - 7,Armenia,BaldovinYbarraEspino@cuvox.de,3116444917,6/24/2000,20,73422987,A+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10/06/2021,10:20,Moderna
femenino,Rubí,Maldonado,TRANSV 26 # 27 - 81,Cali,RubiMaldonadoSegura@dayrep.com,3209159109,6/9/1954,67,76512815,A+,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,01/06/2021,11:40,Pfizer
femenino,Hanna,Baez,CLL 44 # 98 - 98,Armenia,HannaBaezJaime@einrot.com,3129179507,6/26/1987,33,11990020,A+,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10/06/2021,11:40,Moderna
masculino,Fortunato,Ortega,CRA 74 # 20 - 11,Valledupar,FortunatoOrtegaAleman@superrito.com,3015338095,7/26/1978,42,31419395,B-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,07/06/2021,11:00,Pfizer
masculino,Amalio,Cabrera,TRANSV 41 # 9 - 27,Medellin,AmalioCabreraRomero@einrot.com,3137523278,2/5/1967,54,82368169,B+,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10/06/2021,11:00,AstraZeneca
masculino,Ceferino,Guzmán,DIAG 98 # 88 - 38,Riohacha,CeferinoGuzmanBetancourt@superrito.com,3017779844,7/10/1989,31,31298835,A-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,31/05/2021,10:20,AstraZeneca
femenino,Mayda,Soto,DIAG 21 # 64 - 13,Manizales,MaydaSotoLoera@teleworm.us,3145411756,2/15/1950,71,58148895,O+,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,06/06/2021,10:00,AstraZeneca
femenino,Roswinda,Gastelum,CLL 44 # 40 - 37,Neiva,RoswindaGastelumAltamirano@rhyta.com,3209829042,5/17/1979,42,59842180,B+,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,28/05/2021,11:40,AstraZeneca
femenino,Liz,Tamayo,TRANSV 74 # 96 - 23,Tumaco,LizTamayoVillasenor@superrito.com,3157266498,6/25/1983,37,19645025,A+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,10/06/2021,10:40,Moderna
femenino,Asela,Dávila,CLL 46 # 56 - 23,Floridablanca,AselaDavilaOrtiz@dayrep.com,3107587302,7/10/1951,69,47086915,A+,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,03/06/2021,10:40,Sinovac
masculino,Bautista,Vasquez,TRANSV 89 # 99 - 69,Pasto,BautistaVasquezRolon@rhyta.com,3115911188,4/14/1980,41,51101790,A+,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,12/06/2021,11:00,Moderna
femenino,Ivy,Meraz,TRANSV 48 # 14 - 60,Cali,IvyMerazAguilar@armyspy.com,3126710040,3/6/1949,72,20921409,O+,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30/05/2021,11:20,Sinovac
masculino,Michael,Gaytan,DIAG 94 # 6 - 30,Medellin,MichaelGaytanSerna@superrito.com,3108631468,12/19/1969,51,26489241,B+,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,07/06/2021,11:00,AstraZeneca
femenino,Anarda,Bueno,CLL 62 # 91 - 78,Pereira,AnardaBuenoCasillas@einrot.com,3209793120,3/29/1965,56,53146023,A-,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,06/06/2021,11:20,Moderna
masculino,Len,Santillán,TRANSV 67 # 26 - 43,Envigado,LenSantillanBarajas@rhyta.com,3147011957,2/15/1961,60,44947609,B+,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,11/06/2021,10:40,Sinovac
femenino,Babs,Saucedo,DIAG 35 # 70 - 24,Cali,BabsSaucedoMontenegro@fleckens.hu,3116191742,4/11/1949,72,84469636,B+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25/05/2021,10:20,Pfizer
masculino,Haziel,Peralta,TRANSV 81 # 69 - 18,Villavicencio,HazielPeraltaCuriel@rhyta.com,3108120208,5/7/1972,49,59857025,B-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,07/06/2021,10:20,Moderna
femenino,Agustina,Mata,CRA 42 # 96 - 97,Villavicencio,AgustinaMataVera@gustr.com,3158608326,7/31/1948,72,71154645,O+,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,05/06/2021,10:20,AstraZeneca
masculino,Ilario,Alonzo,CRA 2 # 6 - 58,Riohacha,IlarioAlonzoVanegas@superrito.com,3205808548,9/2/1935,85,81852003,O+,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,30/05/2021,10:20,Moderna
masculino,Donaldo,Carbajal,TRANSV 9 # 42 - 8,Neiva,DonaldoCarbajalBenitez@armyspy.com,3138118096,6/9/1935,86,22183276,A+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,30/05/2021,10:20,Moderna
masculino,Jeremías,Pelayo,CLL 23 # 94 - 72,Santa Marta,JeremiasPelayoSedillo@armyspy.com,3165268781,5/8/2005,16,44952807,O+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,01/06/2021,10:40,Sinovac
femenino,Medea,Hernandes,CLL 32 # 62 - 14,Bucaramanga,MedeaHernandesLara@jourrapide.com,3009046242,5/17/1953,68,35760120,A+,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,31/05/2021,11:40,Moderna
masculino,Alvar,Curiel,CRA 45 # 21 - 21,Villavicencio,AlvarCurielArias@einrot.com,3135768464,5/4/1933,88,22630100,A+,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,12/06/2021,10:00,AstraZeneca
masculino,Eitan,Arriaga,TRANSV 85 # 76 - 59,Popayan,EitanArriagaRomo@superrito.com,3116961914,3/4/1963,58,66215527,A+,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,26/05/2021,11:20,AstraZeneca
femenino,Veda,Batista,CRA 93 # 28 - 77,Pereira,VedaBatistaMarrero@gustr.com,3127064253,10/7/1997,23,83008644,O+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,31/05/2021,10:20,Moderna
femenino,Alumine,Nazario,CRA 38 # 73 - 58,Villavicencio,AlumineNazarioNunez@cuvox.de,3167821310,2/16/1975,46,10970989,A+,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,04/06/2021,11:40,Moderna
masculino,Aureliano,Argüello,TRANSV 77 # 34 - 61,Dosquebradas,AurelianoArguelloPerez@dayrep.com,3016613831,4/6/1999,22,53661245,A+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,03/06/2021,11:20,Sinovac
masculino,Vulcano,Avilés,TRANSV 25 # 14 - 98,Buenaventura,VulcanoAvilesSerrato@cuvox.de,3166622642,5/4/1986,35,33872561,B+,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28/05/2021,11:20,Pfizer
masculino,Algiso,Reséndez,TRANSV 33 # 52 - 21,Cartagena,AlgisoResendezVillasenor@cuvox.de,3106235545,10/13/2003,17,80333704,O+,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,05/06/2021,10:20,AstraZeneca
masculino,Umberto,Apodaca,CRA 37 # 64 - 71,Sincelejo,UmbertoApodacaDuran@fleckens.hu,3136743306,12/13/1973,47,47768670,B+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,06/06/2021,11:20,Pfizer
femenino,Hilda,Ornelas,CLL 67 # 99 - 29,Ibague,HildaOrnelasOntiveros@gustr.com,3109376668,9/10/1981,39,39574369,O+,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30/05/2021,11:00,AstraZeneca
masculino,Valentín,Ceballos,CRA 83 # 22 - 78,Barranquilla,ValentinCeballosCadena@dayrep.com,3137279370,6/23/2002,18,32762419,A-,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30/05/2021,11:00,AstraZeneca
femenino,Orieta,Cervantes,DIAG 32 # 70 - 47,Popayan,OrietaCervantesNegron@gustr.com,3138295580,4/4/1931,90,84980360,A+,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,02/06/2021,10:20,AstraZeneca
femenino,Helvia,Nieves,DIAG 74 # 20 - 94,Armenia,HelviaNievesPichardo@rhyta.com,3167865876,1/1/1961,60,86351613,AB-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12/06/2021,10:40,Moderna
femenino,Freya,Hernández,CRA 26 # 59 - 72,Monteria,FreyaHernandezBetancourt@superrito.com,3127581878,9/2/1952,68,11598043,B+,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,07/06/2021,10:20,Moderna
femenino,Nélida,Armas,CLL 92 # 97 - 8,Dosquebradas,NelidaArmasQuintana@armyspy.com,3156120582,9/1/1974,46,52020316,B+,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30/05/2021,10:20,Pfizer
femenino,Lesbia,Fuentes,TRANSV 41 # 47 - 36,Sincelejo,LesbiaFuentesBotello@armyspy.com,3115560423,4/18/1943,78,28231655,O+,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,09/06/2021,10:40,Moderna
masculino,Arnau,Botello,TRANSV 6 # 43 - 73,Bucaramanga,ArnauBotelloCuellar@gustr.com,3117650015,3/12/1997,24,45360907,B+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,06/06/2021,11:00,Moderna
masculino,Laban,Escobar,DIAG 26 # 39 - 83,Buenaventura,LabanEscobarNava@fleckens.hu,3129718995,4/23/1998,23,13191868,O+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,30/05/2021,11:00,Sinovac
femenino,Begga,Magana,TRANSV 81 # 40 - 40,Cali,BeggaMaganaOrta@fleckens.hu,3207819527,12/8/1992,28,52319195,O+,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,07/06/2021,11:00,AstraZeneca
femenino,Fiorella,Enríquez,TRANSV 22 # 78 - 97,Sincelejo,FiorellaEnriquezCastaneda@armyspy.com,3106181830,4/10/1953,68,14582784,O-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,25/05/2021,10:20,Moderna
femenino,Rosmira,Verdugo,DIAG 1 # 14 - 87,Sincelejo,RosmiraVerdugoBallesteros@gustr.com,3125256596,9/17/1964,56,66161248,A+,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12/06/2021,11:20,AstraZeneca
femenino,Gines,Montano,CLL 19 # 10 - 28,Soacha,GinesMontanoNazario@armyspy.com,3119941847,4/17/1968,53,29146106,AB+,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,30/05/2021,11:20,Moderna
masculino,Athos,Sánchez,CRA 56 # 23 - 43,Pasto,AthosSanchezEspino@gustr.com,3209591363,5/5/1933,88,66419318,B+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27/05/2021,11:40,AstraZeneca
femenino,Ain,Granado,CRA 15 # 94 - 84,Ibague,AinGranadoBustamante@rhyta.com,3208974281,7/23/1977,43,68911658,A+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,03/06/2021,11:20,Sinovac
masculino,Prometeo,Patino,DIAG 73 # 75 - 38,Neiva,PrometeoPatinoTeran@jourrapide.com,3156850865,9/25/1994,26,57309834,AB-,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,05/06/2021,10:40,Sinovac
masculino,Getulio,Bermúdez,TRANSV 87 # 51 - 79,Cali,GetulioBermudezBallesteros@rhyta.com,3209575489,5/6/1949,72,11852091,AB+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25/05/2021,11:40,AstraZeneca
masculino,Pacífico,Atencio,CRA 19 # 21 - 22,Cartagena,PacificoAtencioSolorio@gustr.com,3145774446,1/8/2003,18,82883175,B+,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,30/05/2021,11:40,AstraZeneca
femenino,Narela,Casanova,DIAG 42 # 24 - 13,Bogota,NarelaCasanovaJuarez@cuvox.de,3207782653,7/6/1968,52,81038172,A-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,06/06/2021,11:40,Sinovac
masculino,Orangel,Regalado,CRA 42 # 95 - 23,Armenia,OrangelRegaladoEchevarria@cuvox.de,3208572069,1/18/1989,32,84875619,B+,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,31/05/2021,11:00,Moderna
masculino,Leni,Loera,CLL 67 # 59 - 23,Cali,LeniLoeraRoque@dayrep.com,3019622347,5/24/1945,76,26598819,B+,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,07/06/2021,11:40,Moderna
masculino,Regino,Casillas,CRA 15 # 5 - 62,Ibague,ReginoCasillasRodriguez@jourrapide.com,3138898763,5/10/1999,22,35385684,A+,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,27/05/2021,11:20,Moderna
femenino,Querima,Montez,CRA 77 # 76 - 24,Cartagena,QuerimaMontezDuenas@rhyta.com,3138102079,9/2/1965,55,46706901,B+,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,25/05/2021,11:40,Sinovac
femenino,Agüeda,Colunga,TRANSV 40 # 41 - 85,Soacha,AguedaColungaPerales@superrito.com,3165404582,2/3/1991,30,10736471,O+,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12/06/2021,10:20,AstraZeneca
masculino,Huberto,Trujillo,DIAG 26 # 96 - 85,Tumaco,HubertoTrujilloAlonso@dayrep.com,3145746503,3/22/1953,68,16686613,B+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,05/06/2021,11:20,Sinovac
femenino,Eileen,Quintero,TRANSV 11 # 93 - 81,Neiva,EileenQuinteroLaboy@fleckens.hu,3165882266,8/11/1941,79,66394139,A+,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,26/05/2021,10:40,AstraZeneca
masculino,Dunstano,Pizarro,CLL 90 # 4 - 61,Popayan,DunstanoPizarroMunoz@armyspy.com,3015800539,2/20/1934,87,88486927,O+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,04/06/2021,10:40,Sinovac
femenino,Nontue,Aparicio,DIAG 63 # 48 - 69,Cali,NontueAparicioTellez@teleworm.us,3117868550,5/21/1958,63,37016947,O-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,07/06/2021,10:40,Pfizer
masculino,Suyai,Casárez,TRANSV 89 # 20 - 4,Barrancabermeja,SuyaiCasarezOlivarez@fleckens.hu,3207488411,5/31/1960,61,53960051,O+,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,04/06/2021,10:00,Sinovac
femenino,Marisabel,Castro,TRANSV 9 # 22 - 41,Bogota,MarisabelCastroMejia@gustr.com,3148918663,1/24/1989,32,23388455,O+,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,31/05/2021,11:40,AstraZeneca
masculino,Fabiano,Quintanilla,DIAG 44 # 6 - 15,Bucaramanga,FabianoQuintanillaPreciado@dayrep.com,3169235183,12/3/1961,59,85731168,B+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,25/05/2021,10:40,Pfizer
femenino,Camelia,Macías,TRANSV 53 # 10 - 84,Armenia,CameliaMaciasLozano@gustr.com,3009225410,4/9/1979,42,34780400,A+,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10/06/2021,10:40,Moderna
femenino,Varinia,Ordóñez,CLL 63 # 96 - 11,Tumaco,VariniaOrdonezCasas@armyspy.com,3105748026,8/14/1953,67,10263283,O+,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,27/05/2021,11:00,AstraZeneca
masculino,Eligio,Castillo,CLL 34 # 88 - 47,Pereira,EligioCastilloRoldan@fleckens.hu,3007715976,9/3/1995,25,78996211,O+,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25/05/2021,11:20,Moderna
femenino,Dahlia,Guardado,TRANSV 95 # 89 - 38,Barrancabermeja,DahliaGuardadoMontero@rhyta.com,3148705553,1/19/1998,23,60773235,B+,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,29/05/2021,10:20,AstraZeneca
femenino,Katja,Castaneda,CLL 2 # 52 - 38,Palmira,KatjaCastanedaAvila@gustr.com,3209271803,11/15/1953,67,54981974,B+,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,30/05/2021,11:40,AstraZeneca
femenino,Calixta,Ulibarri,CLL 27 # 87 - 6,Monteria,CalixtaUlibarriMadrid@armyspy.com,3148229148,6/7/1956,65,79417112,B+,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,01/06/2021,11:00,Sinovac
femenino,Liboria,Pineda,TRANSV 63 # 84 - 72,Manizales,LiboriaPinedaLomeli@fleckens.hu,3209297051,5/19/1986,35,24527595,O+,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,02/06/2021,10:20,Moderna
masculino,Naim,Trujillo,CRA 45 # 72 - 39,Floridablanca,NaimTrujilloMunguia@gustr.com,3146855409,7/30/1935,85,39689451,O+,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,02/06/2021,11:00,Pfizer
masculino,Simón,Orozco,CRA 95 # 20 - 87,Barranquilla,SimonOrozcoLoera@gustr.com,3166276726,11/10/1945,75,85625996,O+,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,02/06/2021,11:20,Sinovac
masculino,Joscio,Ballesteros,DIAG 56 # 15 - 42,Manizales,JoscioBallesterosIrizarry@fleckens.hu,3009176843,3/31/1939,82,40999432,A+,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,04/06/2021,11:40,Sinovac
femenino,Juventina,Berrios,TRANSV 3 # 62 - 76,Bucaramanga,JuventinaBerriosSanabria@jourrapide.com,3019962911,7/24/2002,18,79356817,A+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,29/05/2021,10:40,Moderna
masculino,Douglas,Colunga,TRANSV 74 # 47 - 85,Manizales,DouglasColungaBenavides@cuvox.de,3159396706,8/31/1935,85,48906968,O+,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,12/06/2021,11:00,AstraZeneca
femenino,Alicia,Aparicio,CLL 57 # 90 - 8,Ibague,AliciaAparicioOlivares@teleworm.us,3106142342,5/19/1937,84,41307000,A+,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,04/06/2021,10:40,AstraZeneca
femenino,Eliora,Lerma,CRA 85 # 50 - 26,Sincelejo,ElioraLermaBenitez@rhyta.com,3018309752,10/12/1969,51,14344601,O-,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,07/06/2021,10:20,Moderna
femenino,Lien,Aranda,DIAG 38 # 28 - 32,Tumaco,LienArandaHinojosa@dayrep.com,3126899372,7/6/1992,28,51254768,O+,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3,25/05/2021,10:40,Sinovac
masculino,Cripín,Santana,TRANSV 78 # 27 - 35,Cucuta,CripinSantanaSanchez@gustr.com,3146981093,7/17/1961,59,75427783,B-,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,06/06/2021,10:20,Moderna
femenino,Alessia,Najera,CRA 13 # 22 - 83,Barranquilla,AlessiaNajeraZepeda@armyspy.com,3165244280,3/12/1959,62,25798265,O+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,28/05/2021,11:20,Sinovac
femenino,Carisa,Salas,CRA 17 # 75 - 65,Cali,CarisaSalasMorales@fleckens.hu,3146172623,1/12/1974,47,30084046,B+,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3,12/06/2021,11:00,AstraZeneca
femenino,Astra,Velázquez,TRANSV 8 # 9 - 99,Bello,AstraVelazquezValadez@cuvox.de,3019917386,4/29/1945,76,88494120,A+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,09/06/2021,10:40,Moderna
